file_path,transcript,duration,segment_index,speaker_role,stress_score,Manual_Risk_Label,y_true,pred_label
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1707_seg_0.wav,SPEED TWO TWO ZERO KNOTS DESCENDING FLIGHT LEVEL ONE ZERO ZERO CSA FIVE SIX ONE,1.59,787,UNKNOWN,0.523649635231557,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1708_seg_0.wav,OSCAR KILO DELTA SIERRA JULIETT PRAHA HELLO RADAR CONTACT CONFIRM REQUESTED CRUISING LEVEL,2.34,788,UNKNOWN,0.3250574034842017,Critical,3,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1709_seg_0.wav,ONE ONE EIGHT THREE SEVEN FIVE SIERRA ALPHA ECHO BYE,2.67,789,UNKNOWN,0.4679711855411789,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_170_seg_0.wav,SIX EIGHT,3.75,790,UNKNOWN,0.4479132210220591,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1710_seg_0.wav,AUSTRIAN SEVEN ONE ONE ZULU TURN LEFT HEADING THREE ONE ZERO,1.43,791,UNKNOWN,0.4078803378609553,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1711_seg_0.wav,MAY WE EXPECT ANY DELAY,3.83,792,UNKNOWN,0.49247222497750853,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1712_seg_0.wav,AUSTRIAN NINER THREE CONTACT RHEIN ONE THREE THREE DECIMAL EIGHT,2.39,793,UNKNOWN,0.5946351480739894,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1713_seg_0.wav,EUROTRANS SIX ZERO ONE ONE CONTACT BRATISLAVA ONE THREE FOUR DECIMAL FOUR SEVEN FIVE GOOD DAY,3.36,794,UNKNOWN,0.4646851817302313,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1714_seg_0.wav,HEADING TWO SEVEN ZERO EL AL FIVE,0.76,795,UNKNOWN,0.5622358481131393,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1715_seg_0.wav,CERNO THREE ONE ZERO OR ABOVE AIR BERLIN TWO TWO ZERO ZERO,1.28,796,UNKNOWN,0.46184685420166105,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1716_seg_0.wav,CSA ZERO TWO FOUR LINE UP RUNWAY THREE ONE,2.84,797,UNKNOWN,0.5094959020351341,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1717_seg_0.wav,CSA SEVEN SEVEN THREE DESCEND TO FLIGHT LEVEL NINER ZERO,4.9,798,UNKNOWN,0.46690440386250787,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1718_seg_0.wav,STANDBY,2.91,799,UNKNOWN,0.49830073206005876,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1719_seg_0.wav,PRAHA RADAR LUFTHANSA TWO FIVE FIVE ZERO PASSING LEVEL TWO THREE THREE CLIMBING LEVEL TWO EIGHT ZERO,1.9,800,UNKNOWN,0.4276498877935955,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_171_seg_0.wav,THANK YOU,2.15,801,UNKNOWN,0.5288319158837769,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1720_seg_0.wav,ONE THREE THREE THREE NINER ZERO SINGAPORE THREE TWO FIVE CONFIRM,4.28,802,UNKNOWN,0.4361899820232424,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1721_seg_0.wav,HELI OSCAR BRAVO ARE YOU READY FOR EXPEDITION CROSSING OTHERWISE YOU HAVE TO HOLD ON,2.52,803,UNKNOWN,0.3908185672173607,Elevated,2,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1722_seg_0.wav,AND KLM SEVEN THREE WHISKEY REDUCE SPEED ONE SIX ZERO KNOTS TILL FOUR DME,2.8,804,UNKNOWN,0.3715473222683311,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1723_seg_0.wav,YES GO AHEAD,5.72,805,UNKNOWN,0.3778559318590291,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1724_seg_0.wav,HOTEL HOTEL LIMA ECHO WE ARE AT DME APPROACH RUNWAY TWO FOUR CIRCLING ZERO SIX REPORT ESTABLISHED,1.63,806,UNKNOWN,0.24696222758695427,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1725_seg_0.wav,GO AHEAD,3.79,807,UNKNOWN,0.22856441107088504,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1726_seg_0.wav,TWO VICTOR CHARLIE LEFT TURN HEADING ZERO SIX,6.03,808,UNKNOWN,0.4074319490494738,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1727_seg_0.wav,TOWER SPEEDBIRD THREE ZERO CHARLIE READY,3.73,809,UNKNOWN,0.3193918505866077,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1728_seg_0.wav,LUFTHANSA SIX TANGO ROMEO CONTACT RHEIN ONE THREE THREE DECIMAL TWO EIGHT FIVE,4.71,810,UNKNOWN,0.24683366589640407,Critical,3,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1729_seg_0.wav,OSCAR BRAVO FOXTROT DESCEND FLIGHT LEVEL ONE THREE ZERO,4.93,811,UNKNOWN,0.3447182405770284,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_172_seg_0.wav,CONTINUE VIA LIMA AND CONTACT GROUND ONE POINT NINER,4.61,812,UNKNOWN,0.32669135304480246,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1730_seg_0.wav,EMIRATES ONE THREE NINER CONTACT RUZYNE TOWER ONE ONE EIGHT DECIMAL ONE GOOD BYE,1.855,813,UNKNOWN,0.22484097681952198,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1731_seg_0.wav,AND REPORT READY FOR DEPARTURE ONCE YOUR'RE CLEAR AFTER INBOUND HOTEL DELTA LIMA,3.11,814,UNKNOWN,0.2501818864084089,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1732_seg_0.wav,SIXTY TILL FOUR AND EIGHTEEN,3.3,815,UNKNOWN,0.28876012333832013,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1733_seg_0.wav,MIKE ECHO MIKE LIMA INDIA LINE UP RUNWAY THREE ONE AND WAIT,3.13,816,UNKNOWN,0.18935723994292405,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1734_seg_0.wav,CSA FIVE FOUR FIVE SPEED TWO TWO ZERO NEXT DESCEND IN A MINUTE,2.66,817,UNKNOWN,0.3112907070177643,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1735_seg_0.wav,INSTRUCTION GOLF RUNWAY ZERO SEVEN QNH ONE ZERO ONE EIGHT TANGO THREE SIX FIVE,0.78,818,UNKNOWN,0.2959711554638719,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1736_seg_0.wav,CSA FIVE ZERO FOUR BEHIND LANDING TRAFFIC WILL LINE UP RUNWAY THREE ONE BEHIND,1.7,819,UNKNOWN,0.2929339371905762,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1737_seg_0.wav,TANGO SEVEN CHARLIE LIMA MIKE SION,2.44,820,UNKNOWN,0.3097621429164934,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1738_seg_0.wav,ROGER STANDBY FOR CLIMB,5.0,821,UNKNOWN,0.33294864616079933,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1739_seg_0.wav,FOUR THOUSAND BY ONE ZERO ONE EIGHT MALEV EIGHT,2.78,822,UNKNOWN,0.3538380598957177,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_173_seg_0.wav,GERMAN WINGS SEVEN PAPA DESCEND FLIGHT LEVEL ONE ZERO ZERO,3.6,823,UNKNOWN,0.2902482670210776,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1740_seg_0.wav,EMIRATES NINER NINER EIGHT SEVEN CONTACT RHEIN ONE THREE THREE DECIMAL EIGHT SIX ZERO GOOD BYE,4.33,824,UNKNOWN,0.3798054427817988,Critical,3,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1741_seg_0.wav,LUFTHANSA FIVE PAPA JULIETT ONE THREE ONE ZERO FIVE FIVE BYE BYE,7.86,825,UNKNOWN,0.4987286546691113,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1742_seg_0.wav,MALEV EIGHT TWO FOUR ILS ESTABLISHED RUNWAY ONE THREE,4.0,826,UNKNOWN,0.5050481428182061,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1743_seg_0.wav,LEVEL ZERO NINER ZERO BYE BYE LUFTHANSA FOUR YANKEE MIKE,2.58,827,UNKNOWN,0.4437310260908257,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1744_seg_0.wav,GOOD EVENING LUFTHANSA EIGHT HOTEL ROMEO PASSING TWO THOUSAND FIVE HUNDRED CLIMBING FIVE THOUSAND,2.77,828,UNKNOWN,0.4970424592010558,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1745_seg_0.wav,HOTEL GOLF BRAVO STRAIGHT IN TWO FIVE NUMBER ONE,2.33,829,UNKNOWN,0.44629440718227276,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1746_seg_0.wav,HOTEL YANKEE XRAY MAKE ONE ORBIT TO THE LEFT REPORT COMPLETED,2.23,830,UNKNOWN,0.5238975031389818,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1747_seg_0.wav,ALPHA CLEARED LEVEL IS TWO,0.76,831,UNKNOWN,0.6000030751964301,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1748_seg_0.wav,CSA NINER TWO TWO LINE UP RUNWAY THREE ONE,2.68,832,UNKNOWN,0.49143242547865373,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1749_seg_0.wav,CONDOR FIVE TWO TWO PRAHA HELLO RADAR CONTACT CLIMB FLIGHT LEVEL THREE THREE ZERO,1.705,833,UNKNOWN,0.5048591033982839,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_174_seg_0.wav,FRACTION FIVE SEVEN SIX HOTEL DESCEND TO FOUR THOUSAND FEET CLEARED ARP APPROACH RUNWAY ONE FOUR REPORT AIRBORNE TRACK ESTABLISHED,2.62,834,UNKNOWN,0.4698880675593436,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1750_seg_0.wav,PRAHA LUFTHANSA FOUR JULIETT ALPHA,2.23,835,UNKNOWN,0.378004997513812,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1751_seg_0.wav,SINGAPORE,6.61,836,UNKNOWN,0.45308103716535064,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1752_seg_0.wav,POINT THREE ONE,4.53,837,UNKNOWN,0.5186745911488159,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1753_seg_0.wav,AIRFRANS ONE ZERO EIGHT ZULU,2.81,838,UNKNOWN,0.4999924074103106,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1754_seg_0.wav,HOTEL SIERRA FOUR DESCEND FLIGHT LEVEL TWO NINER ZERO,3.74,839,UNKNOWN,0.5309407849670866,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1755_seg_0.wav,LUFTHANSA NINER ALPHA FOXTROT DESCEND FLIGHT LEVEL TWO NINER ZERO,1.11,840,UNKNOWN,0.6409043408383269,Low,0,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1756_seg_0.wav,HOTEL OSCAR FOXTROT FREQUENCY CHANGE APPROVED,1.8,841,UNKNOWN,0.5260192165478362,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1757_seg_0.wav,MOSQUITO ONE FIVE BRAVO CORRECT AND KEEP AN EYES FOR GLIDER ACTIVITY NORTH OF THE FIELD,0.76,842,UNKNOWN,0.5398184627708276,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1758_seg_0.wav,GOOD AFTERNOON VICTOR PAPA BRAVO DELTA XRAY PRAHA RADAR CONTACT,1.17,843,UNKNOWN,0.4755484459533811,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1759_seg_0.wav,RUNWAY THREE FOUR LEFT CLEARED TO LAND QUANTAS ONE FORTY SIX,2.52,844,UNKNOWN,0.37183781019150464,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_175_seg_0.wav,HI THREE TWO CLEARED TAKEOFF SWISS AMBULANCE SIX ONE,3.53,845,UNKNOWN,0.24904128992827157,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1760_seg_0.wav,DESCENDING FLIGHT LEVEL ONE THREE ZERO FOR THREE ONE CSA THREE MIKE ZULU,0.98,846,UNKNOWN,0.33420864081331064,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1761_seg_0.wav,LUFTHANSA SEVEN ONE FOUR ONE FOUR SIX ONE IS COMING DOWN,4.23,847,UNKNOWN,0.26356992906240834,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1762_seg_0.wav,RIGHT TURNS DIRECT TO KOLAD LUFTHANSA NINER ECHO LIMA THANK YOU WELCOME,0.78,848,UNKNOWN,0.30817655489825463,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1763_seg_0.wav,HOTEL BRAVO SIERRA CHARLIE TANGO BERN TOWER HELLO TAXI VIA KILO TO TERMINAL NORTH,3.07,849,UNKNOWN,0.32268930479978014,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1764_seg_0.wav,HOTEL BRAVO GOLF KILO ECHO ONE FOUR THOUSAND FEET,2.31,850,UNKNOWN,0.35813456503484464,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1765_seg_0.wav,GOOD AFTERNOON AIRFRANS ONE NINER EIGHT,4.68,851,UNKNOWN,0.265555120422843,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1766_seg_0.wav,MALAYSIAN SIX PRAHA GOOD MORNING RADAR CONTACT DESCEND FLIGHT LEVEL THREE HUNDRED CROSS RAPET AT LEVEL,2.79,852,UNKNOWN,0.3590728396681129,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1767_seg_0.wav,SEVEN SEVEN ZERO GOOD NIGHT,5.32,853,UNKNOWN,0.46373300864531997,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1768_seg_0.wav,RADAR GROSJET SEVEN WHISKEY CONFIRM FLIGHT LEVEL ONE SIX ZERO,1.07,854,UNKNOWN,0.47006911633956616,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1769_seg_0.wav,ONE THREE FIVE ONE CAN YOU SAY IT AGAIN,1.08,855,UNKNOWN,0.4000577155993526,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_176_seg_0.wav,OSCAR KILO KILO UNIFORM NOVEMBER PROCEED DIRECT BALTU,4.91,856,UNKNOWN,0.5759328734410533,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1770_seg_0.wav,NAV CHECKER FIVE ONE ONE GO AROUND CLIMBING FIVE SEVEN THOUSAND FEET,4.67,857,UNKNOWN,0.5322214885754495,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1771_seg_0.wav,SWISS AMBULANCE SIX ONE WIND ZERO THREE ZERO DEGREES FOUR KNOTS RUNWAY THREE TWO CLEARED TAKEOFF,3.21,858,UNKNOWN,0.4187530224298039,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1772_seg_0.wav,RUNWAY ONE SIX RIGHT CLEARED TO LAND JETSTAR FIVE ZERO EIGHT,5.2,859,UNKNOWN,0.5076124283340976,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1773_seg_0.wav,TOWER LUFTHANSA NINER LIMA CHARLIE HELLO WE ARE READY,2.1,860,UNKNOWN,0.5284996130575115,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1774_seg_0.wav,ONE CSA FIVE ZERO NINER,2.65,861,UNKNOWN,0.41407385485705206,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1775_seg_0.wav,QATARI SIX ZERO TWO THREE WHEN READY DESCEND FLIGHT LEVEL THREE ZERO ZERO REACH LEVEL BY RAPET,5.48,862,UNKNOWN,0.39818431463029536,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1776_seg_0.wav,NOVEMBER AND,3.52,863,UNKNOWN,0.3935598870398159,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1777_seg_0.wav,NEXT IS BRAVO NAV CHECKER FIVE ONE ONE,3.96,864,UNKNOWN,0.4062062247653712,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1778_seg_0.wav,THREE THREE FOUR ONE ZERO BYE TURKISH ONE NINER FIVE FIVE,2.78,865,UNKNOWN,0.40849967449514046,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1779_seg_0.wav,LANDING ON DISCRETION FIVE TWO TWO FIVE HOTEL YANKEE,1.64,866,UNKNOWN,0.2984008861272807,Elevated,2,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_177_seg_0.wav,CSA FOUR NINER FOUR RUNWAY ONE THREE CLEARED FOR,0.76,867,UNKNOWN,0.42419427167036555,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1780_seg_0.wav,PAKISTAN SEVEN ZERO NINER CONTACT RHEIN ONE THREE THREE DECIMAL EIGHT SIX ZERO GOOD,2.08,868,UNKNOWN,0.4338756000820871,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1781_seg_0.wav,LUFTHANSA TWO FOUR THREE FIVE ONE THREE FIVE ONE THREE FIVE BYE,3.26,869,UNKNOWN,0.3666179275712985,Elevated,2,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1782_seg_0.wav,HOTEL BRAVO VICTOR ROGER AFTER WHISKEY ONE PROCEED DIRECT SIERRA,0.73,870,UNKNOWN,0.43474744050855835,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1783_seg_0.wav,ONE TWO ONE DECIMAL EIGHT FIVE FIVE SWISS TWO ZERO SIX SEVEN,1.27,871,UNKNOWN,0.5403290022731637,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1784_seg_0.wav,RIGA QUEBEC LIMA TRAFFIC SINGLE ENGINE AT YOUR TEN O'CLOCK POSITION FOUR MILES CROSSING FROM LEFT TO RIGHT AT FIVE THOUSAND FIVE HUNDRED FEET,3.2,872,UNKNOWN,0.46876091229984185,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1785_seg_0.wav,TAKE,3.82,873,UNKNOWN,0.394976400432364,Elevated,2,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1786_seg_0.wav,AEROFLOT ONE FOUR THREE,1.73,874,UNKNOWN,0.39939683032233003,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1787_seg_0.wav,ONE TWO FIVE BYE BYE,3.19,875,UNKNOWN,0.42252506255919314,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1788_seg_0.wav,TOWER BEELINE SEVEN ZERO VICTOR WE CAN ACCEPT ROMEO DEPARTURE,1.62,876,UNKNOWN,0.3594453407866646,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1789_seg_0.wav,EMIRATES EIGHT EIGHT WIND ZERO FOUR ZERO THREE IS NINER KNOTS RUNWAY ONE ZERO CLEARED FOR TAKEOFF,2.49,877,UNKNOWN,0.31484657387409803,Elevated,2,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_178_seg_0.wav,STOP AT THE HOLDING POINT,6.35,878,UNKNOWN,0.26902420899140184,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1790_seg_0.wav,FIVE TWO THREE DIRECT HOTEL OSCAR HOTEL DELTA OSCAR,4.68,879,UNKNOWN,0.3798908778365002,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1791_seg_0.wav,PRAHA APPROACH,1.04,880,UNKNOWN,0.3942758457299378,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1792_seg_0.wav,THAT'S CORRECT,2.43,881,UNKNOWN,0.40756683749343064,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1793_seg_0.wav,TOWER GOOD AFTERNOON EMIRATES NINER TWO FOUR TWO CLEARED ILS THREE FOUR LEFT SEVEN MILES FINAL,7.09,882,UNKNOWN,0.4316378577255303,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1794_seg_0.wav,SIX ZERO TWO THREE CALL YOU WHEN LEAVING,2.46,883,UNKNOWN,0.45580850148753904,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1795_seg_0.wav,ZERO PAPA ONE,0.96,884,UNKNOWN,0.45698821751274027,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1796_seg_0.wav,SIX YANKEE HELLO RUZYNE TOWER HOLD,1.02,885,UNKNOWN,0.5424962040804681,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1797_seg_0.wav,SKYTRAVEL TWO EIGHT TWO SEVEN AND THERE IS CLOSED ECHO AIRSPACE BELOW FLIGHT LEVEL ONE HUNDRED SO IF YOU WISH TO AVOID CLASS ECHO AIRSPACE NEXT DESCEND IN TWO ZERO MILES,3.65,886,UNKNOWN,0.6144420119855318,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1798_seg_0.wav,CLIMB FLIGHT LEVEL EIGHT ZERO CSA THREE KILO FOXTROT,5.83,887,UNKNOWN,0.5991370011455013,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1799_seg_0.wav,SILVER ARROWS ONE ONE XRAY PAPA CONTACT PRAHA ONE THREE THREE DECIMAL THREE NINER ZERO GOOD BYE,6.14,888,UNKNOWN,0.6511678827251438,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_179_seg_0.wav,CONTINUE APPROACH THREE FOUR ELEVEN VACATE VIA ALPHA TWO SINGAPORE TWO THIRTY ONE,1.34,889,UNKNOWN,0.663133487448383,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_17_seg_0.wav,HOTEL OSCAR QNH ONE ZERO THREE TAXI THREE TWO INTERSECTION FOXTROT,4.12,890,UNKNOWN,0.6016224039168896,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1800_seg_0.wav,THREE ONE CLEARED TO LAND CSA EIGHT TANGO,0.71,891,UNKNOWN,0.6805244754897106,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1801_seg_0.wav,THREE FOUR ZERO ON THE HEADING CLEARED ILS RUNWAY THREE ONE,3.4,892,UNKNOWN,0.7319644370152213,Elevated,2,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1802_seg_0.wav,TOWER CONNIE EIGHT THIRTY FIVE ON THE ILS ONE SIX THREE,2.79,893,UNKNOWN,0.6847345874204329,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1803_seg_0.wav,OH AND INTERCEPT LOCALIZER RUNWAY THREE ONE,2.99,894,UNKNOWN,0.5014817431750448,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1804_seg_0.wav,RUNWAY THREE ONE,2.36,895,UNKNOWN,0.43895232084388197,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1805_seg_0.wav,MOSQUITO SIX ZERO ECHO READY TO CHECK,0.76,896,UNKNOWN,0.2568912896005201,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1806_seg_0.wav,ROGER BRAVO THREE ZERO FOUR THREE AFFIRM CLIMB MAXIMUM FIVE THOUSAND FIVE HUNDRED FEET,6.03,897,UNKNOWN,0.28934906884510925,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1807_seg_0.wav,SION VICTOR OSCAR HOOK MISSION COMPLETED NOW LANDING VICTOR CALL YOU BEFORE DEPARTURE,0.96,898,UNKNOWN,0.2900283012693422,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1808_seg_0.wav,EIGHT EIGHT SEVEN FULLY,2.67,899,UNKNOWN,0.24458687715521207,Elevated,2,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1809_seg_0.wav,CLIMB FLIGHT LEVEL THREE THREE ZERO LUFTHANSA ONE UNIFORM XRAY,3.28,900,UNKNOWN,0.3067288400056695,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_180_seg_0.wav,CSA SIX EIGHT EIGHT LINE UP RUNWAY THREE ONE LINE UP THREE ONE CSA SIX EIGHT EIGHT,1.45,901,UNKNOWN,0.4731779991589059,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1810_seg_0.wav,CONTINUE DOWN TO FOUR THOUSAND FEET QNH ONE ZERO TWO TWO RUSSIA TWO TWO ONE,3.62,902,UNKNOWN,0.34240710253861006,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1811_seg_0.wav,HELI HOTEL YANKEE WIND TWO FOUR ZERO DEGREES ONE FIVE KNOTS FIVE TWO TWO FIVE LANDING ON DISCRETION,4.61,903,UNKNOWN,0.3275394554596315,Critical,3,0
