file_path,transcript,duration,segment_index,speaker_role,stress_score,Manual_Risk_Label,y_true,pred_label
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1484_seg_0.wav,ZULU MIKE SIERRA FOUR TAXI RIGHT VIA DELTA CONTACT GROUND ONE TWO ONE NINER GOOD BYE,2.32,537,UNKNOWN,0.7066715869758473,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1485_seg_0.wav,PRAHA RADAR ONE TWO ZERO DECIMAL FIVE TWO FIVE GOOD BYE,2.52,538,UNKNOWN,0.7023090721154531,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1486_seg_0.wav,DESCENDING FLIGHT LEVEL TWO FIVE ZERO CSA THREE FIVE DELTA,1.9,539,UNKNOWN,0.6804612701282372,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1487_seg_0.wav,GOOD AFTERNOON AUSTRIAN ONE SEVEN ONE JULIETT PRAHA RADAR CONTACT CLIMB FLIGHT LEVEL THREE ZERO ZERO FURTHER CLIMB IN TWO MINUTES OPPOSITE TRAFFIC IN THREE ONE ZERO,3.93,540,UNKNOWN,0.8069870688874117,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1488_seg_0.wav,RADAR GOOD AFTERNOON MIKE ALPHA KILO ALPHA KILO FLIGHT LEVEL THREE HUNDRED,6.53,541,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1489_seg_0.wav,GULF AIR ZERO ZERO SIX SQUAWK ONE FOUR SIX FOUR,4.9,542,UNKNOWN,0.5794457358592887,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_148_seg_0.wav,SEVEN CHARLIE LIMA,5.99,543,UNKNOWN,0.7807169234028354,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1490_seg_0.wav,AND SWISS FOUR SIX ONE FOXTROT RUZYNE GOOD AFTERNOON ROGER,0.89,544,UNKNOWN,0.2612478485648065,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1491_seg_0.wav,ROGER VIA DELTA QUALITY,2.58,545,UNKNOWN,0.8125562638640017,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1492_seg_0.wav,EMIRATES TWO ONE FOUR PRAHA RADAR CONTACT,2.27,546,UNKNOWN,0.2323165657632642,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1493_seg_0.wav,SINGAPORE TWO SIX PRAHA GOOD MORNING RADAR CONTACT DESCEND FLIGHT LEVEL THREE ZERO ZERO REACH LEVEL BY RAPET,0.8,547,UNKNOWN,0.5027281907432847,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1494_seg_0.wav,CONNIE FIVE ZERO ONE CONTACT BRATISLAVA ONE THREE FOUR DECIMAL FOUR SEVEN FIVE,1.31,548,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1495_seg_0.wav,KLM ONE THREE FIVE ONE SPEED TWO FIVE ZERO KNOTS OR LESS NUMBER THREE,7.31,549,UNKNOWN,0.8821247143543474,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1496_seg_0.wav,SQUAWK ONE FOUR FIVE THREE,2.46,550,UNKNOWN,0.5517993338290447,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1497_seg_0.wav,EASY NINER CHARLIE LIMA CONTACT GROUND ONE TWO ONE NINER BYE TWO ONE NINER EASY NINER CHARLIE LIMA,6.39,551,UNKNOWN,0.8741839363971308,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1498_seg_0.wav,CSA SEVEN FOUR TWO PROCEED RESUME OWN NAVIGATION DIRECT OSCAR KILO GOLF,3.21,552,UNKNOWN,0.585510038517538,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1499_seg_0.wav,LUFTHANSA SEVEN KILO HOTEL CONTACT PRAHA RADAR ONE TWO ZERO DECIMAL TWO SEVEN FIVE GOOD BYE,10.0,553,UNKNOWN,0.6972103182218893,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1499_seg_1.wav,OK DESCENDING EIGHT ZERO SKYTRAVEL ONE ONE NINER,1.36,554,UNKNOWN,0.4700524126824593,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_149_seg_0.wav,NINER WHISKEY ALPHA,4.13,555,UNKNOWN,0.20398424041161833,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_14_seg_0.wav,LUFTHANSA NINER VICTOR ALPHA HELLO RADAR CONTACT,3.34,556,UNKNOWN,0.6817370070720693,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1500_seg_0.wav,RADAR OSCAR KILO HOTEL KILO SIERRA REACHING FLIGHT LEVEL EIGHT ZERO AND REQUEST,3.35,557,UNKNOWN,0.30323516958366775,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1501_seg_0.wav,RIGHT TURN HEADING TWO EIGHT ZERO TO LOCALIZER THREE ONE KLM THREE FIVE,6.715,558,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1502_seg_0.wav,SIERRA VICTOR WHISKEY ONE ONE XRAY PAPA CLIMBING THREE ONE ZERO ON COURSE,1.03,559,UNKNOWN,0.4557185379006512,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1503_seg_0.wav,NAVIGATOR THREE SIX FOUR TURN LEFT FIVE DEGREES FOR SPACING,3.3,560,UNKNOWN,0.8895736054861364,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1504_seg_0.wav,FOUR ONE ZERO BYE BYE AIR BERLIN NINER ONE FIVE VICTOR,2.51,561,UNKNOWN,0.42252967286802257,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1505_seg_0.wav,INFORMATION MIKE,2.08,562,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1506_seg_0.wav,SIERRA PAPA SIERRA GOLF,2.52,563,UNKNOWN,0.3595425672703305,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1507_seg_0.wav,RESUME OWN NAVIGATION THE RIGHT TO LAGAR AEROFLOT ONE FIVE ZERO,5.39,564,UNKNOWN,0.33592419990219385,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1508_seg_0.wav,RADAR ROGER,4.8,565,UNKNOWN,0.6409614307610675,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1509_seg_0.wav,PRAHA GOOD EVENING LUFTHANSA TWO FIVE FOUR ZERO REACHING FLIGHT LEVEL TWO EIGHT ZERO,5.15,566,UNKNOWN,0.16354879493644336,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_150_seg_0.wav,EIGHT ZERO NINER BRAVO GOOD NIGHT,3.78,567,UNKNOWN,0.6828765748251322,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1510_seg_0.wav,NOT YET BUT CONTINUE PRESENT HEADING FOR SHORTCUT,3.55,568,UNKNOWN,0.3720238083908139,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1511_seg_0.wav,CLIMBING LEVEL,6.9,569,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1512_seg_0.wav,CSA NINER DELTA SIERRA,1.8,570,UNKNOWN,0.7063845177068104,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1513_seg_0.wav,ROGER,3.71,571,UNKNOWN,0.6241716480631246,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1514_seg_0.wav,CSA EIGHT ZERO TWO CONFIRM REQUESTED FLIGHT LEVEL,5.46,572,UNKNOWN,0.8053392389658197,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1515_seg_0.wav,DESCENDING FLIGHT LEVEL NINER ZERO ONE ONE NINER ZERO BYE SWISS ONE TWO FOUR ALPHA,4.57,573,UNKNOWN,0.7396582271753949,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1516_seg_0.wav,GOOD MORNING APPROACHING RUNWAY TWO TWO INTERSECTION ROMEO,2.66,574,UNKNOWN,0.9219785099701666,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1517_seg_0.wav,TOWER HELLO NOR SHUTTLE ONE FIVE ZERO THREE,4.93,575,UNKNOWN,0.9827325740616039,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1518_seg_0.wav,SEVEN THREE EIGHT ONE THREE FOUR NINER TWO FIVE BYE BYE,3.11,576,UNKNOWN,0.3459549013581175,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1519_seg_0.wav,UPS ONE FOUR CONTACT WARSAW ONE THREE FOUR DECIMAL NINER TWO FIVE GOOD BYE,0.79,577,UNKNOWN,0.5499048900158485,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_151_seg_0.wav,LUFTHANSA TWO KILO VICTOR CONTACT PRAHA ONE THREE THREE FOUR ONE ZERO BYE BYE,1.68,578,UNKNOWN,0.9368237335420356,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1520_seg_0.wav,ONE NINER EIGHT TWO,2.96,579,UNKNOWN,0.7701931209170315,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1521_seg_0.wav,OK CLEARED FLIGHT LEVEL THREE ZERO ZERO TO REACH BY RAPET OMANAIR,2.29,580,UNKNOWN,0.6668000735357336,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1522_seg_0.wav,LEAVING ONE SIX ZERO FOR ONE THREE ZERO OSCAR,5.72,581,UNKNOWN,0.7825139492990035,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1523_seg_0.wav,HOTEL ROMEO NOVEMBER FIVE ONE ONE CLIMB FLIGHT LEVEL TWO EIGHT ZERO,4.99,582,UNKNOWN,0.49182532752606906,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1524_seg_0.wav,AEROFLOT ONE FOUR THREE DESCEND FLIGHT LEVEL SEVEN ZERO,3.69,583,UNKNOWN,0.2345314338347705,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1525_seg_0.wav,THREE ONE REPORT ESTABLISHED ON FINAL TRACK,1.31,584,UNKNOWN,0.005241815169186747,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1526_seg_0.wav,AND SHALL WE EXPECT ANY SHORTCUT ON THE APPROACH,4.12,585,UNKNOWN,0.80362658763886,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1527_seg_0.wav,ROGER LINE UP RUNWAY ONE THREE,2.75,586,UNKNOWN,0.45373977393770665,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1528_seg_0.wav,AND DIRECT TO VENOX,3.6,587,UNKNOWN,0.8270099979698926,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1529_seg_0.wav,SAY AGAIN PLEASE THAI NINER THREE THREE,1.88,588,UNKNOWN,0.47943396387889137,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_152_seg_0.wav,AUSTRIAN THREE SEVEN FIVE ALPHA CONTACT PRAHA ONE THREE THREE THREE NINER ZERO GOOD DAY,4.19,589,UNKNOWN,0.7074833351892182,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1530_seg_0.wav,CLEARED TO LAND RUNWAY,0.84,590,UNKNOWN,0.7607671952390738,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1531_seg_0.wav,LUFTHANSA TWO KILO VICTOR DESCENDING LEVEL THREE HUNDRED TO REACH BY RAPET,3.43,591,UNKNOWN,0.5420780858478884,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1532_seg_0.wav,THANK YOU,1.02,592,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1533_seg_0.wav,PRAHA GOOD EVENING AUSTRIAN THREE ZERO SEVEN ZULU LEVEL TWO SIX TWO FOR TWO EIGHT ZERO,4.43,593,UNKNOWN,0.6851268838181531,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1534_seg_0.wav,CLEARED FOR TAKEOFF ONE THREE CSA SEVEN TWO SIX,1.53,594,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1535_seg_0.wav,EXPECT,2.42,595,UNKNOWN,0.6870498196355824,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1536_seg_0.wav,CSA SEVEN THREE ZERO READY YEAH WE ARE READY CSA SEVEN THREE ZERO,4.18,596,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1537_seg_0.wav,FOUR SEVEN FIVE GOOD BYE,4.46,597,UNKNOWN,0.4656961448852896,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1538_seg_0.wav,HOLD SHORT OF RUNWAY ONE THREE CSA FOUR DELTA ROMEO AND WE REQUEST FULL LENGHT,2.74,598,UNKNOWN,0.36941343824493983,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1539_seg_0.wav,APPROVED,3.53,599,UNKNOWN,0.5597226268007831,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_153_seg_0.wav,RIGHT HEADING ONE SIX FIVE SKYTRAVEL SIX SEVEN ZERO,3.81,600,UNKNOWN,0.31389175463139746,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1540_seg_0.wav,ROGER,5.51,601,UNKNOWN,0.45901703568961144,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1541_seg_0.wav,QUALITY EIGHT NINER SIERRA IF YOU LIKE YOU CAN USE INTERSECTION FOR DEPARTURE,0.71,602,UNKNOWN,0.48264032321687145,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1542_seg_0.wav,TOURNING DOWNWIND RUNWAY TWO FIVE FOXTROT LIMA DELTA,1.44,603,UNKNOWN,0.6145598113381109,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1543_seg_0.wav,HOTEL GOLF SIERRA CAN OFFER YOU ONLY ONE TOUCH AND GO THEN UPON ROUTE WHISKEY DUE TO IT'S LAUNCH TIME THERE ARE NO CIRCUITS APPROVED,4.95,604,UNKNOWN,0.48743749441427003,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1544_seg_0.wav,WILCO,5.8,605,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1545_seg_0.wav,ONE TWO ZERO NINER FIVE ZERO SINGAPORE TWO FIVE GOOD BYE,2.67,606,UNKNOWN,0.2654455722018434,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1546_seg_0.wav,CHARLIE ZULU ECHO NAVIGATOR THREE FOUR TWO,5.4,607,UNKNOWN,0.38686085739987147,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1547_seg_0.wav,SIERRA PAPA FOXTROT LIMA FOXTROT CONTACT WIEN RADAR ONE TWO FIVE DECIMAL ONE SEVEN FIVE GOOD BYE,0.81,608,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1548_seg_0.wav,ONE SIX ZERO SPEEDBIRD EIGHT FIVE FIVE,4.54,609,UNKNOWN,0.47635612378817543,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1549_seg_0.wav,DESCEND LEVEL TWO NINER ZERO LOT THREE NINER ONE,2.52,610,UNKNOWN,0.4652980727419467,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_154_seg_0.wav,TURKISH ONE SEVEN SIX EIGHT HELLO RADAR CONTACT CLIMB TO FLIGHT LEVEL THREE THREE ZERO INITIALLY,2.36,611,UNKNOWN,0.4577313240974736,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1550_seg_0.wav,ONE TWO SEVEN ONE TWO FIVE GOOD BYE AUSTRIAN TWO SEVEN FOUR CHARLIE MAINTAINING TWO NINER ZERO,1.98,612,UNKNOWN,0.4257611595224622,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1551_seg_0.wav,DIRECT MIKOV AEROFLOT TWO SEVEN THREE,1.84,613,UNKNOWN,0.28186617123302343,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1552_seg_0.wav,FINNAIR SEVEN ONE SIX WHISKEY LINE UP RUNWAY THREE ONE,4.51,614,UNKNOWN,0.4048691296807264,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1553_seg_0.wav,NOVEMBER HOTEL JULIETT THE PRECEDING TRAFFIC IS JOINING DOWNWIND WIND ONE CORRECTION TWO SIX ZERO DEGREES,4.75,615,UNKNOWN,0.6103881633675108,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1554_seg_0.wav,ONE TWO FOUR DECIMAL TWO TWO FIVE BAIR NINER FIVE ONE GOOD BYE,4.47,616,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1555_seg_0.wav,ONE SEVENTY TO FOUR LOT ONE FIVE TWO FIVE,4.45,617,UNKNOWN,0.5431380325495462,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1556_seg_0.wav,CSA SIX TWO THREE RUNWAY ONE THREE CLEARED TO LAND WIND THREE FIVE ZERO DEGREES SIX KNOTS,1.43,618,UNKNOWN,0.41954221468747127,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1557_seg_0.wav,CLEARED FOR TAKEOFF RUNWAY ONE THREE TURKISH ONE SEVEN SEVEN ZERO THANK YOU BYE BYE,3.74,619,UNKNOWN,0.6570230392729355,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1558_seg_0.wav,RIGHT HEADING TWO FOUR ZERO NOR SHUTTLE THREE FIVE EIGHT ZERO,4.63,620,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1559_seg_0.wav,FEDEX THREE FOUR DISREGARD,3.76,621,UNKNOWN,0.2801879067590039,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_155_seg_0.wav,WE WOULD BE AT ABOUT VICTOR IN FOURTY SECONDS AND REQUESTING APPROACH INFORMATION INFORMATION QUEBEC QNH ONE ZERO TWO ZERO,2.77,622,UNKNOWN,0.7386677997173589,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1560_seg_0.wav,SYDNEY TOWER JETSTAR SEVEN SIXTY SEVEN,3.53,623,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1561_seg_0.wav,ROGER QUEBEC AND DESCENDING FLIGHT LEVEL ONE HUNDRED ONE ZERO ZERO AUSTRIAN SEVEN ZERO THREE,3.53,624,UNKNOWN,0.4744739478880595,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1562_seg_0.wav,PRAHA LUFTHANSA TWO FIVE TWO EIGHT,1.37,625,UNKNOWN,0.4692256351134683,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1563_seg_0.wav,OSCAR CHARLIE KILO CONTACT TOWER ONE ONE EIGHT DECIMAL ONE GOOD BYE,1.31,626,UNKNOWN,0.6503015889650594,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1564_seg_0.wav,OSCAR BRAVO FOXTROT DESCEND FLIGHT LEVEL ONE ZERO ZERO,2.3,627,UNKNOWN,0.44374839384426223,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1565_seg_0.wav,SKYTRAVEL ONE ZERO THREE FIVE LEFT HEADING ZERO EIGHT ZERO DESCEND FLIGHT LEVEL NINER ZERO,5.075,628,UNKNOWN,0.5200574112372293,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1566_seg_0.wav,ONE TWO ONE NINER BRITAIR NINER ZERO BRAVO GOOD BYE,7.19,629,UNKNOWN,0.060028065282012814,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1567_seg_0.wav,TOWER GOOD MORNING CIMBER,0.79,630,UNKNOWN,0.4411773745222509,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1568_seg_0.wav,PAPA MIKE VACATE TO THE LEFT AND THEN STRAIGHT AHEAD UNTIL FURTHER ADVISED,5.8,631,UNKNOWN,0.3119139153385853,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1569_seg_0.wav,TAKEOFF SIERRA NUMBER ONE,0.79,632,UNKNOWN,0.27410157160819903,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_156_seg_0.wav,SPEEDBIRD ONE TWO FOUR FLY MACH NUMBER DECIMAL EIGHT THREE OR LESS,3.57,633,UNKNOWN,0.6419651138617476,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1570_seg_0.wav,DESCEND TWO NINER ZERO AUSTRIAN THREE TWO,1.36,634,UNKNOWN,0.7446456747232684,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1571_seg_0.wav,CLEARED TO LAND RUNWAY THREE ONE DONAVIA THREE ZERO FIVE,4.9,635,UNKNOWN,0.20681454857530418,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1572_seg_0.wav,QUALITY SEVEN NINER HOTEL DIRECT TO DEGET,4.27,636,UNKNOWN,0.44615216361987664,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1573_seg_0.wav,SIX ONE TWO PAPA,0.76,637,UNKNOWN,0.8413387096491932,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1574_seg_0.wav,TWO SIXTY OR LESS CSA THREE ZERO THREE,0.79,638,UNKNOWN,0.38433022083282736,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1575_seg_0.wav,ONE TWO ONE NINER SWISS FOUR SIX ZERO TANGO BYE,7.49,639,UNKNOWN,0.2881872247856076,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1576_seg_0.wav,PRAHA HELLO BEELINE ONE MIKE MIKE LEVEL THREE THREE ZERO ON COURSE TO INITA,5.68,640,UNKNOWN,0.2882096702258039,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1577_seg_0.wav,SIERRA ECHO LIMA VICTOR OSCAR CONTACT PRAHA RADAR ONE ONE EIGHT DECIMAL THREE SEVEN FIVE GOOD BYE,4.47,641,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1578_seg_0.wav,OSCAR KILO KILO ECHO ALPHA PRAHA RADAR IDENTIFIED CLIMB FLIGHT LEVEL ONE HUNDRED IFR FLIGHT STARTS NOW TIME ZERO FIVE CLEARED TO DESTINATION VIA FLIGHT PLAN ROUTE,7.26,642,UNKNOWN,0.45134760759896764,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1579_seg_0.wav,SYDNEY TOWER GOOD MORNING JETSTAR SEVEN FORTY SIX ESTABLISHED,4.08,643,UNKNOWN,0.3377402013313533,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_157_seg_0.wav,PRAHA GOOD DAY LUFTHANSA SIX UNIFORM VICTOR WE ARE PASSING LEVEL,1.75,644,UNKNOWN,0.5542454320466623,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1580_seg_0.wav,OSCAR KILO FOXTROT ALPHA SIERRA APPROACHING ZULU,3.9,645,UNKNOWN,0.5192945345960831,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1581_seg_0.wav,RIGHT HEADING TWO TWO ZERO REDUCING TWO TWO ZERO CSA FOUR ALPHA YANKEE,1.99,646,UNKNOWN,0.535227142000516,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1582_seg_0.wav,CLEARED TO LAND RUNWAY THREE ONE EMIRATES ONE THREE NINER,4.2,647,UNKNOWN,0.41023679909877975,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1583_seg_0.wav,SHAMROCK SIX SEVEN XRAY PROCEED TO KEMAD,2.22,648,UNKNOWN,0.48560767079771583,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1584_seg_0.wav,RADAR GOOD MORNING QUALITY EIGHT NINER SIERRA PASSING FLIGHT LEVEL NINER THREE CLIMBING ONE THREE ZERO INBOUND TO BODAL,2.16,649,UNKNOWN,0.5890453170755149,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1585_seg_0.wav,LUFTHANSA TWO FIVE THREE ONE DESCENDING TWO FIVE ZERO TO BE KOLAD AT LEVEL,2.44,650,UNKNOWN,0.6971537849046207,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1586_seg_0.wav,HOTEL BRAVO KILO GOLF YANKEE FROM NOVEMBER GOOD AFTERNOON NEXT REPORT BREAKING OFF A CITY CIRCLING THREE TWO ONE,4.93,651,UNKNOWN,0.8791662770677838,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1587_seg_0.wav,DELTA HOTEL GOLF WIND ZERO FIVE ZERO DEGREES ONE TWO KNOTS GUSTING ONE SEVEN RUNWAY ONE FOUR CLEARED TO LAND,6.14,652,UNKNOWN,0.46860905714695716,Moderate,1,1
