file_path,transcript,duration,segment_index,speaker_role,stress_score,Manual_Risk_Label,calibrated_score,pred_label
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1765_seg_0.wav,GOOD AFTERNOON AIRFRANS ONE NINER EIGHT,4.68,851,UNKNOWN,27.55675117701693,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1767_seg_0.wav,SEVEN SEVEN ZERO GOOD NIGHT,5.32,853,UNKNOWN,10.472073850123708,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1769_seg_0.wav,ONE THREE FIVE ONE CAN YOU SAY IT AGAIN,1.08,855,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_176_seg_0.wav,OSCAR KILO KILO UNIFORM NOVEMBER PROCEED DIRECT BALTU,4.91,856,UNKNOWN,28.86862757358513,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1770_seg_0.wav,NAV CHECKER FIVE ONE ONE GO AROUND CLIMBING FIVE SEVEN THOUSAND FEET,4.67,857,UNKNOWN,6.113346376751998,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1771_seg_0.wav,SWISS AMBULANCE SIX ONE WIND ZERO THREE ZERO DEGREES FOUR KNOTS RUNWAY THREE TWO CLEARED TAKEOFF,3.21,858,UNKNOWN,95.99016848542296,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1775_seg_0.wav,QATARI SIX ZERO TWO THREE WHEN READY DESCEND FLIGHT LEVEL THREE ZERO ZERO REACH LEVEL BY RAPET,5.48,862,UNKNOWN,28.921379401757736,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1777_seg_0.wav,NEXT IS BRAVO NAV CHECKER FIVE ONE ONE,3.96,864,UNKNOWN,13.627428320059812,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_177_seg_0.wav,CSA FOUR NINER FOUR RUNWAY ONE THREE CLEARED FOR,0.76,867,UNKNOWN,18.634069099840406,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1780_seg_0.wav,PAKISTAN SEVEN ZERO NINER CONTACT RHEIN ONE THREE THREE DECIMAL EIGHT SIX ZERO GOOD,2.08,868,UNKNOWN,3.479045749523252,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1783_seg_0.wav,ONE TWO ONE DECIMAL EIGHT FIVE FIVE SWISS TWO ZERO SIX SEVEN,1.27,871,UNKNOWN,28.260118397951324,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1786_seg_0.wav,AEROFLOT ONE FOUR THREE,1.73,874,UNKNOWN,20.734523269855494,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_178_seg_0.wav,STOP AT THE HOLDING POINT,6.35,878,UNKNOWN,19.78360389658465,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1790_seg_0.wav,FIVE TWO THREE DIRECT HOTEL OSCAR HOTEL DELTA OSCAR,4.68,879,UNKNOWN,0.0,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1791_seg_0.wav,PRAHA APPROACH,1.04,880,UNKNOWN,8.049809518001219,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1792_seg_0.wav,THAT'S CORRECT,2.43,881,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1794_seg_0.wav,SIX ZERO TWO THREE CALL YOU WHEN LEAVING,2.46,883,UNKNOWN,21.013426500795173,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1795_seg_0.wav,ZERO PAPA ONE,0.96,884,UNKNOWN,27.476168946793784,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1796_seg_0.wav,SIX YANKEE HELLO RUZYNE TOWER HOLD,1.02,885,UNKNOWN,20.59163158887988,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1797_seg_0.wav,SKYTRAVEL TWO EIGHT TWO SEVEN AND THERE IS CLOSED ECHO AIRSPACE BELOW FLIGHT LEVEL ONE HUNDRED SO IF YOU WISH TO AVOID CLASS ECHO AIRSPACE NEXT DESCEND IN TWO ZERO MILES,3.65,886,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1798_seg_0.wav,CLIMB FLIGHT LEVEL EIGHT ZERO CSA THREE KILO FOXTROT,5.83,887,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1800_seg_0.wav,THREE ONE CLEARED TO LAND CSA EIGHT TANGO,0.71,891,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1802_seg_0.wav,TOWER CONNIE EIGHT THIRTY FIVE ON THE ILS ONE SIX THREE,2.79,893,UNKNOWN,87.20232713889853,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1805_seg_0.wav,MOSQUITO SIX ZERO ECHO READY TO CHECK,0.76,896,UNKNOWN,11.00103378083118,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1806_seg_0.wav,ROGER BRAVO THREE ZERO FOUR THREE AFFIRM CLIMB MAXIMUM FIVE THOUSAND FIVE HUNDRED FEET,6.03,897,UNKNOWN,21.239431459820292,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1807_seg_0.wav,SION VICTOR OSCAR HOOK MISSION COMPLETED NOW LANDING VICTOR CALL YOU BEFORE DEPARTURE,0.96,898,UNKNOWN,9.111988388903413,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1809_seg_0.wav,CLIMB FLIGHT LEVEL THREE THREE ZERO LUFTHANSA ONE UNIFORM XRAY,3.28,900,UNKNOWN,25.448242476087177,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_180_seg_0.wav,CSA SIX EIGHT EIGHT LINE UP RUNWAY THREE ONE LINE UP THREE ONE CSA SIX EIGHT EIGHT,1.45,901,UNKNOWN,3.389203787115449,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1811_seg_0.wav,HELI HOTEL YANKEE WIND TWO FOUR ZERO DEGREES ONE FIVE KNOTS FIVE TWO TWO FIVE LANDING ON DISCRETION,4.61,903,UNKNOWN,94.4901068774746,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1812_seg_0.wav,FIVE DEGREES TO THE LEFT CSA SEVEN KILO GOLF,3.875,904,UNKNOWN,11.111407232311002,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1813_seg_0.wav,CONTACTING PRAHA ONE THREE FIVE DECIMAL ONE THREE FIVE AIR BERLIN FIVE THREE ONE GOOD DAY,4.155,905,UNKNOWN,4.996529458592136,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1815_seg_0.wav,CLIMBING UP LEVEL THREE THREE ZERO AUSTRIAN THREE ZERO ONE HOTEL,3.6,907,UNKNOWN,93.60676729996554,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1816_seg_0.wav,STARTUP OWN DISCRETION EUROTRANS ONE THREE JULIETT,6.0,908,UNKNOWN,98.49630353907652,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1817_seg_0.wav,CSA NINER TWO ONE DESCEND TO FLIGHT LEVEL TWO THREE ZERO,2.4,909,UNKNOWN,16.053711844985806,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1819_seg_0.wav,EUROTRANS ONE THREE JULIETT STARTUP APPROVED OWN DISCRETION,2.14,911,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1821_seg_0.wav,HOTEL LIMA HOLD SHORT OF TWO FOUR SKYTRAVEL,4.44,914,UNKNOWN,88.80359723357148,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1823_seg_0.wav,LUFTHANSA TWO JULIETT WHISKEY BEHIND LANDING TRAFFIC SHORT FINAL DASH LINE UP RUNWAY THREE ONE BEHIND,1.84,916,UNKNOWN,27.15225516418625,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1824_seg_0.wav,LINE UP ONE THREE AUSTRIAN SEVEN ONE TWO ZULU,6.36,917,UNKNOWN,87.30706765756254,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1825_seg_0.wav,PRAHA RADAR JET AIRWAYS ONE ONE NINER GOOD MORNING MAINTAINING FLIGHT LEVEL THREE THREE ZERO DIRECT TO INITA,4.84,918,UNKNOWN,88.19568584642144,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1826_seg_0.wav,GERMANWINGS TWO ONE ZERO CLIMB LEVEL THREE FOUR ZERO,1.94,919,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1827_seg_0.wav,ONE ONE EIGHT THREE SEVEN FIVE AEROFLOT ONE FIVE ZERO THANK YOU BYE,3.82,920,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1829_seg_0.wav,YEAH JUST FROM HERE DELIVERY START IN ONE HOUR OK,0.73,922,UNKNOWN,28.993785737551462,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1833_seg_0.wav,CSA NINER SIX SEVEN DESCEND FLIGHT LEVEL ONE ZERO ZERO,5.57,927,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1835_seg_0.wav,PRAHA GOOD AFTERNOON MALAYSIAN TWO ONE FLIGHT LEVEL THREE THREE ZERO SQUAWKING ZERO SIX FOUR SEVEN MALAYSIAN TWO ONE HELLO RADAR CONTACT MAINTAIN FLIGHT LEVEL THREE THREE ZERO,2.41,929,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_183_seg_0.wav,AIRFRANS TWO TWO FIVE CONTACT RHEIN ONE THREE SIX DECIMAL FOUR ZERO FIVE GOOD DAY,4.22,934,UNKNOWN,23.56282170090057,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1840_seg_0.wav,PRAHA RADAR GOOD MORNING DELTA CHARLIE VICTOR HOTEL ALPHA FLIGHT LEVEL THREE ONE ZERO ON COURSE OSCAR KILO GOLF,4.39,935,UNKNOWN,0.1596806749428978,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1841_seg_0.wav,GOOD AFTERNOON LUFTHANSA SEVEN,0.7,936,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1842_seg_0.wav,PRAHA GOOD MORNING,3.32,937,UNKNOWN,11.684309869645574,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1843_seg_0.wav,CSA SIX THREE ONE PROCEED PAPA ROMEO NINER ONE FOUR,5.64,938,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1845_seg_0.wav,QUALITY ZERO TWO SEVEN GOOD MORNING CALL US ON ONE THREE THREE DECIMAL THREE NINER ZERO,2.43,940,UNKNOWN,88.89242799767797,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1847_seg_0.wav,CORRECT REPORT YOUR ESTIMATE FOR PRIBRAM,2.552,942,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1848_seg_0.wav,ONE THREE FOUR EIGHT SEVEN FIVE SEVEN EIGHT BYE BYE,3.64,943,UNKNOWN,88.21885337317195,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_184_seg_0.wav,RUZYNE RADAR GOOD AFTERNOON DONAVIA THREE ZERO SIX PASSING TWO THOUSAND FEET CLIMBING FIVE THOUSAND FEET,1.51,945,UNKNOWN,0.2636901961706854,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1851_seg_0.wav,NINER ZERO CSA NINER SIX ZERO,7.23,947,UNKNOWN,26.718398948807117,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1852_seg_0.wav,LUFTHANSA SEVEN EIGHT SEVEN TOWER GOOD MORNING ROGER,6.41,948,UNKNOWN,5.823251950698989,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1853_seg_0.wav,DESCEND LEVEL ONE HUNDRED WE HAVE INFORMATION OSCAR AND SAY AGAIN SWEDESTAR ZERO FIVE ONE,4.18,949,UNKNOWN,92.23925690890704,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1854_seg_0.wav,LUFTHANSA FIVE JULIETT WHISKEY CONTACT PRAHA ONE THREE THREE THREE NINER ZERO BYE BYE,4.62,950,UNKNOWN,18.138304470064536,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1862_seg_0.wav,KLM FIVE FIVE TANGO TURN RIGHT HEADING TWO FOUR ZERO RIGHT HEADING TWO FOUR ZERO KLM FIVE FIVE TANGO,5.07,959,UNKNOWN,16.992517195467258,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1866_seg_0.wav,AIR BERLIN TWO NINER EIGHT VICTOR CONTACT RHEIN ONE THREE THREE DECIMAL TWO EIGHT FIVE GOOD BYE,5.95,963,UNKNOWN,88.24194460639336,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1867_seg_0.wav,OPERA THREE ZERO ZERO ROGER RUNWAY ONE THREE LINE UP CLEARED FOR TAKEOFF WIND THREE FIVE ZERO TWO KNOTS,2.33,964,UNKNOWN,15.614622431684772,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1868_seg_0.wav,ONE THREE THREE EIGHT SIX ZERO BYE BYE,4.84,965,UNKNOWN,2.711956896940073,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1869_seg_0.wav,CSA ONE ZULU ALPHA RUNWAY THREE ONE CLEARED FOR IMMEDIATE TAKEOFF WIND ONE SEVEN ZERO DEGREES FOUR KNOTS,2.04,966,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1872_seg_0.wav,AUSTRIAN THREE TWO SIX GOLF RATE TWO THOUSAND OR MORE,3.64,970,UNKNOWN,85.39321902207443,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1874_seg_0.wav,CLIMB FLIGHT LEVEL THREE FOUR ZERO GERMAN WINGS SEVEN FIVE FIVE,1.46,972,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1875_seg_0.wav,CSA SEVEN THREE ZERO DISREGARD PAPA ROMEO FOUR ZERO THREE,1.61,973,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1876_seg_0.wav,PRAHA GOOD AFTERNOON AUSTRIAN FIVE FIVE ALPHA DELTA LEVEL TWO SIX EIGHT CLIMB TWO EIGHT ZERO,5.94,974,UNKNOWN,0.0,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1877_seg_0.wav,AFFIRM WE ARE READY,3.76,975,UNKNOWN,97.28759545873883,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1883_seg_0.wav,ROGER MAINTAIN ONE EIGHTY,5.47,982,UNKNOWN,0.0,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1884_seg_0.wav,LUFTHANSA NINER KILO YANKEE CONTACT GROUND ONE TWO ONE DECIMAL NINER GOOD BYE,1.1,983,UNKNOWN,87.92286324082312,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1888_seg_0.wav,HELLO MIKE ECHO MIKE LIMA INDIA RUZYNE TOWER CONTINUE APPROACH DEPARTURE AHEAD AIRBUS THREE TWO ZERO,4.7,987,UNKNOWN,15.376589649968269,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_188_seg_0.wav,AND FULLY READY,3.01,989,UNKNOWN,9.330825146972735,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1894_seg_0.wav,LUFTHANSA SEVEN CHARLIE LIMA DESCEND FLIGHT LEVEL THREE TWO ZERO DUE TRAFFIC,8.86,994,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1895_seg_0.wav,DESCEND FLIGHT LEVEL ONE ZERO ZERO DIRECT TO,2.61,995,UNKNOWN,90.12132536789392,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1896_seg_0.wav,LUFTHANSA SEVEN FIVE TWO CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,1.52,996,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1897_seg_0.wav,AND FLY HEADING ZERO EIGHT ZERO,3.98,997,UNKNOWN,29.242699047635316,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1898_seg_0.wav,ONE THREE TWO DECIMAL SEVEN THREE ZERO NOR SHUTTLE THREE SEVEN THREE ZERO GOOD BYE,4.09,998,UNKNOWN,21.69237696264347,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1900_seg_0.wav,ONE ZERO TWO TWO,1.17,1002,UNKNOWN,16.191598918357812,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1901_seg_0.wav,PRAHA TAROM THREE ZERO TWO,3.74,1003,UNKNOWN,9.353552091716985,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1902_seg_0.wav,EASY THREE EIGHT ONE UNIFORM CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE GOOD BYE,3.28,1004,UNKNOWN,11.160384245296974,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1906_seg_0.wav,ROYALAIR MAROC THREE FIVE TWO ZURICH TOWER GOOD AFTERNOON LINE UP RUNWAY ONE ZERO REPORT READY,4.01,1008,UNKNOWN,16.920544723282063,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1910_seg_0.wav,LOT THREE SEVEN KILO DESCEND FLIGHT LEVEL TWO NINER ZERO,0.86,1013,UNKNOWN,12.435158597370148,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1914_seg_0.wav,PRAHA RADAR GOOD EVENING LUFTHANSA EIGHT WHISKEY TANGO LEVEL THREE TWO ZERO APPROACHING MAREM,0.72,1017,UNKNOWN,27.543229210863117,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1916_seg_0.wav,DIRECT TO CHARLIE ZULU ECHO THANK YOU MAJESTIC ONE THREE ONE,2.96,1019,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1919_seg_0.wav,PRAHA APPROACH,0.74,1022,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_191_seg_0.wav,CALL YOU IN THREE MINUTES,0.6,1023,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1921_seg_0.wav,LUFTHANSA EIGHT HOTEL ROMEO PRAHA RADAR GOOD EVENING IDENTIFIED,7.56,1025,UNKNOWN,17.165211249933172,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1924_seg_0.wav,GO,6.19,1028,UNKNOWN,15.756431172558614,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1925_seg_0.wav,FOXTROT DELTA UNIFORM LINE UP AND WAIT VIA INTERSECTION ALPHA QNH ONE ZERO ONE SEVEN,5.01,1029,UNKNOWN,0.0,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1927_seg_0.wav,CSA EIGHT TWO SEVEN REDUCE SPEED TWO FIVE ZERO KNOTS,1.44,1031,UNKNOWN,10.55281356480264,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1930_seg_0.wav,CLEARED FOR VISUAL APPROACH THREE TWO DELTA ALPHA UNIFORM,4.11,1035,UNKNOWN,11.011855505519115,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1932_seg_0.wav,AEROFLOT ONE FOUR FOUR TOWER CALL ME WHEN READY CALL ME WHEN CALL YOU WHEN READY AEROFLOT ONE,5.3,1037,UNKNOWN,22.730750045528666,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1934_seg_0.wav,HOTEL GOLF PAPA LEAVING CTR DIRECTION NOVEMBER,1.05,1039,UNKNOWN,0.0,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1936_seg_0.wav,EUROTRANS ONE THREE JULIETT PUSH AND START APPROVED FACING FOXTROT AND SQUAWK FOUR FOUR ZERO THREE,4.78,1041,UNKNOWN,10.736431530091622,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1938_seg_0.wav,HELLO TOWER HELICOPTER INDIA JULIETT HELLO AGAIN WE ARE DESCENDING CROIX DE COEUR SIX THOUSAND FEET SIX THOUSAND EIGHT HUNDRED FEET DESCEND TO LEFT FIVE TWO,3.61,1043,UNKNOWN,6.0796344856818365,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1939_seg_0.wav,VACATE GOLF RUNWAY THREE FOUR LEFT CLEARED TO LAND AIR CHINA SIX ONE THREE,5.22,1044,UNKNOWN,8.767793904787922,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1941_seg_0.wav,ROGER SQUAWK FOUR FOUR ZERO FOUR,7.93,1047,UNKNOWN,0.0,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1942_seg_0.wav,TWO THOUSAND CLIMBING FIVE THOUSAND AND,4.33,1048,UNKNOWN,14.940034856232607,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1946_seg_0.wav,CSA FIVE PAPA CHARLIE STILL NUMBER ONE CLEARED FOR VISUAL APPROACH RUNWAY ONE THREE,4.04,1052,UNKNOWN,100.0,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1948_seg_0.wav,EASY SIX SEVEN KILO PAPA HELLO RADAR CONTACT DESCEND FLIGHT LEVEL ONE ZERO ZERO HIGH SPEED APPROVED ONE ZERO ZERO HIGH SPEED SIX SEVEN KILO PAPA,5.66,1054,UNKNOWN,6.108958756365176,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1949_seg_0.wav,DESCENDING LEVEL TWO NINER ZERO LOT THREE FIVE THREE,2.39,1055,UNKNOWN,25.857484333209907,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_194_seg_0.wav,LEFT DIRECT CHEB SWISS FOUR,3.77,1056,UNKNOWN,10.416112128098227,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1952_seg_0.wav,EL AL THREE THREE SEVEN PRAHA HELLO RADAR CONTACT PROCEED TO ELMEK THEN NORKU,7.41,1059,UNKNOWN,12.484388457886972,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1953_seg_0.wav,SWISS TWO ONE EIGHT ROMEO AFFIRM VACATED AS CONVENIENT,4.08,1060,UNKNOWN,0.0,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1955_seg_0.wav,AEROFLOT ONE FOUR TWO RUNWAY THREE ONE CLEARED FOR IMMEDIATE TAKEOFF WIND ONE EIGHT ZERO DEGREES THREE KNOTS TRAFFIC THREE MILES FINAL,1.24,1062,UNKNOWN,98.755390003898,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1957_seg_0.wav,FLYNIKI EIGHT FOUR NINER ZERO PRAHA GOOD DAY RADAR CONTACT CLIMB FLIGHT LEVEL THREE FOUR ZERO,1.1,1064,UNKNOWN,7.948293671117767,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1958_seg_0.wav,JETSTAR SEVEN SIX THREE SYDNEY CIAO,0.75,1065,UNKNOWN,96.90586157073857,3.0,1.0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1959_seg_0.wav,TOWER JETSTAR SEVEN SIX THREE,6.4,1066,UNKNOWN,0.6244324609818577,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_195_seg_0.wav,LUFTHANSA FOUR JULIETT ALPHA CLIMB FLIGHT LEVEL TWO SIX ZERO LUFTHANSA FOUR JULIETT ALPHA THANK YOU CLIMB LEVEL TWO SIX ZERO,4.2,1067,UNKNOWN,7.052503543850023,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1960_seg_0.wav,TOUCH AND GO RUNWAY TWO FIVE HOTEL ECHO XRAY,1.24,1068,UNKNOWN,8.851802481405983,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1962_seg_0.wav,LUFTHANSA EIGHT VICTOR ROMEO AT YOUR DISCRETION DESCEND FLIGHT LEVEL THREE ZERO ZERO LEVEL BY RAPET,1.49,1070,UNKNOWN,23.632906886659494,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1963_seg_0.wav,AUSTRIAN THREE THREE TWO PAPA DESCEND TO FLIGHT LEVEL THREE TWO ZERO,2.73,1071,UNKNOWN,3.368269276454285,0.0,0.0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1964_seg_0.wav,LINE UP AND WAIT RUNWAY THREE ONE SPEEDBIRD EIGHT FIVE FIVE,1.05,1072,UNKNOWN,28.401218214972264,0.0,0.0,0
